[idKey],[TduCompanyName],[RepCompany],[Product],[kwh500],[kwh1000],[kwh2000],[Fees/Credits],[PrePaid],[TimeOfUse],[Fixed],[RateType],[Renewable],[TermValue],[CancelFee],[Website],[SpecialTerms],[TermsURL],[Promotion],[PromotionDesc],[FactsURL],[EnrollURL],[PrepaidURL],[EnrollPhone],[NewCustomer],[MinUsageFeesCredits],[Language],[Rating]
22563,AEP TEXAS CENTRAL COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan ,0.136,0.124,0.118,,FALSE,FALSE,1,Fixed,16,6,$175.00 ,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER6&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER6&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,FALSE,FALSE,English,4
22599,AEP TEXAS CENTRAL COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan ,0.124,0.112,0.106,,FALSE,FALSE,1,Fixed,16,3,175,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER3&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER3&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,FALSE,FALSE,English,4
22602,AEP TEXAS CENTRAL COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.14,0.128,0.122,,FALSE,FALSE,1,Fixed,16,9,$175.00 ,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER9&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER9&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,FALSE,FALSE,English,4
22607,AEP TEXAS CENTRAL COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.118,0.106,0.1,,FALSE,FALSE,1,Fixed,16,36,$175.00 ,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER36&lang=en,FALSE,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER36&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,FALSE,FALSE,English,4
22715,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Bright Choice,0.131,0.117,0.11,,FALSE,FALSE,0,Variable,15,1,0,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Take advantage of market prices and pay the going energy rate each month. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDARXXX0465_ENG_20200505.PDF,https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,English,3
22725,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,You Got This 15,0.12,0.106,0.099,,FALSE,FALSE,1,Fixed,15,15,135,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 15 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1306_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-15-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,English,2
22736,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,Monthly Freedom Plan,0.128,0.114,0.107,,FALSE,FALSE,0,Variable,15,1,0,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,A month-to-month plan with a low introductory rate and no contract for your Texas electricity needs!,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFARXXX0208_ENG_20200407.PDF,https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,English,2
22750,AEP TEXAS CENTRAL COMPANY,CPL RETAIL ENERGY,Liberty Plan,0.131,0.117,0.11,,FALSE,FALSE,0,Variable,15,1,0,https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc,Enjoy the flexibility of a month-to-month plan and avoid cancellation or termination fees! New customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_VAR_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VCARXXX0253_ENG_20200505.PDF,https://www.cplretailenergy.com/texas/electricity-plans/liberty-plan-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc,,(844) 664-2838,TRUE,FALSE,English,4
22752,AEP TEXAS CENTRAL COMPANY,CPL RETAIL ENERGY,Price Protection Plan 15,0.121,0.107,0.1,,FALSE,FALSE,1,Fixed,15,15,135,https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc,This plan secures a low fixed rate for the term of the plan. Enroll now to avoid fluctuating rates. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX1365_ENG_20200505.PDF,https://www.cplretailenergy.com/texas/electricity-plans/price-protection-15-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc,,(844) 664-2838,TRUE,FALSE,English,4
22825,AEP TEXAS CENTRAL COMPANY,SOUTHERN FEDERAL POWER LLC,Bonus Back - 12,0.13,0.116,0.109,,FALSE,FALSE,1,Fixed,6,12,149,https://southernfederal.com,Zero minimum fees. Zero maximum usage fees. Zero credit card fees. We sweeten this deal with a bonus credit of $25 applied to your 2nd month's bill.,https://bit.ly/2ZfBfqk,FALSE,,https://bit.ly/2WHTKjF,https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Try%20Us%207%2020190913,,(844) 644-0474,TRUE,FALSE,English,
22841,AEP TEXAS CENTRAL COMPANY,SOUTHERN FEDERAL POWER LLC,Residential Fixed - 36,0.13,0.116,0.109,,FALSE,FALSE,1,Fixed,5,36,199,https://southernfederal.com,Zero minimum usage fees. Zero maximum usage fees. Zero credit card fees. This product is priced perfectly for Texas residents looking for the best possible rate at the longest possible term.,https://bit.ly/2ZfBfqk,FALSE,,https://bit.ly/2yRHfKr,https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Try%20Us%207%2020190913,,(844) 644-0474,TRUE,FALSE,English,
22867,AEP TEXAS CENTRAL COMPANY,SUMMER ENERGY LLC,3 Months PTC Texas Summer Savings Product,0.136,0.122,0.115,,FALSE,FALSE,1,Fixed,11,3,100,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,FALSE,,https://www.summerenergy.com/PDF/UBEFL3MPTCSUMRES4ALLAEPC051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCAEPC2019,,(888) 594-9299,TRUE,FALSE,English,4
22873,AEP TEXAS CENTRAL COMPANY,SUMMER ENERGY LLC,12 Months PTC Texas Summer Savings Product,0.124,0.11,0.103,,FALSE,FALSE,1,Fixed,11,12,200,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,FALSE,,https://www.summerenergy.com/PDF/UBEFL12MPTCSUMRES4ALLAEPC051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCAEPC2019,,(888) 594-9299,TRUE,FALSE,English,4
22903,AEP TEXAS CENTRAL COMPANY,Iberdrola Texas,Give to COVID Relief 12,0.139,0.13,0.126,,FALSE,FALSE,1,Fixed,100,12,250,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,,https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf,FALSE,,https://storage.googleapis.com/ibtex_may20_efl/AEC/AEC_12U_OP_200423_C_EN.pdf,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,,(844) 956-0456,TRUE,FALSE,English,
22907,AEP TEXAS CENTRAL COMPANY,Iberdrola Texas,Give to COVID Relief 24,0.138,0.129,0.125,,FALSE,FALSE,1,Fixed,100,24,250,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,"100% renewable Texas wind content, with no hidden fees or base charges.",https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf,FALSE,,https://storage.googleapis.com/ibtex_may20_efl/AEC/AEC_24U_OP_200423_C_EN.pdf,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,,(844) 956-0456,TRUE,FALSE,English,
22909,AEP TEXAS CENTRAL COMPANY,Iberdrola Texas,Give to COVID Relief 36,0.137,0.128,0.124,,FALSE,FALSE,1,Fixed,100,36,250,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,"100% renewable Texas wind content, with no hidden fees or base charges.",https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf,FALSE,,https://storage.googleapis.com/ibtex_may20_efl/AEC/AEC_36U_OP_200423_C_EN.pdf,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,,(844) 956-0456,FALSE,FALSE,English,
22955,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,You Got This 25,0.119,0.105,0.098,,FALSE,FALSE,1,Fixed,15,25,135,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 15 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1308_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-25-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,English,2
22977,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Live Brighter 36,0.118,0.104,0.097,,FALSE,FALSE,1,Fixed,15,36,135,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 36 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX3637_ENG_20200505.PDF,https://www.directenergy.com/texas/electricity-plans/live-brighter-36-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,English,3
22993,AEP TEXAS CENTRAL COMPANY,CPL RETAIL ENERGY,Price Protection Plan 36,0.118,0.104,0.097,,FALSE,FALSE,1,Fixed,15,36,135,https://www.wturetailenergy.com/texas/electricity-plans/msid/3051/pid/fw12?utm_source=BD&utm_medium=ptc,This plan secures a low fixed rate for the term of the plan. Enroll now to avoid fluctuating rates. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX1367_ENG_20200505.PDF,https://www.wturetailenergy.com/texas/electricity-plans/price-protection-plan-36-ptc/msid/3051/pid/pp6?utm_source=BD&utm_medium=ptc,,(844) 664-2838,TRUE,FALSE,English,4
23417,AEP TEXAS CENTRAL COMPANY,SPARK ENERGY LLC,Price Protect 36,0.176,0.149,0.144,$8.99 minimum usage fee if usage is < 1000 kWh,FALSE,FALSE,1,Fixed,0,36,175,www.sparkenergy.com,,https://www.sparkenergy.com/api/enrollment-product-document/146709/TOS/NoPromo/CPL/Electric/77437,FALSE,,https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(12)-1-2.pdf,https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=146709&commodity=Electric&market=CPL&utilityId=1&promoCode=&brk_source=&referalid=,,(877) 547-7275,TRUE,TRUE,English,2
23434,AEP TEXAS CENTRAL COMPANY,GREEN ENERGY EXCHANGE,Texas Green 24 Autopay,0.115,0.106,0.102,,FALSE,FALSE,1,Fixed,100,24,150,https://getgex.com,"100% Renewable, made in Texas!",https://bit.ly/2Qr439K,FALSE,,https://bit.ly/3c5DwXL,https://getgex.com/customers/new/residential-pricing-options?zip=77963,,(800) 791-8494,FALSE,FALSE,English,1
23515,AEP TEXAS CENTRAL COMPANY,STREAM ENERGY,Smart Choice 60 Month Plan,0.14,0.109,0.104,"Minimum Usage Fee of $10.95 if monthly usage is below 1,000 kwh.
",FALSE,FALSE,1,Fixed,10,60,300,www.mystream.com,Enjoy peace of mind at a competitive price. This offer is for new customers only.,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf,FALSE,,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/0901751882461889.pdf,https://mystream.com/en/services/energy?utm_source=power_to_choose&utm_medium=affiliate,,(888) 685-7693,TRUE,TRUE,English,3
23613,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,You Got This 26,0.118,0.104,0.097,,FALSE,FALSE,1,Fixed,15,26,135,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 26 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1310_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-26-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,English,2
23637,AEP TEXAS CENTRAL COMPANY,TOMORROW ENERGY CORP,Earth Care,0.1266,0.1176,0.1131,,FALSE,FALSE,1,Fixed,100,12,175,https://tomorrowenergy.com/,"Headquartered in Houston, Tomorrow Energy is leading the push to create a better, cleaner and more sustainable future by providing its customers 100% renewable  energy at a low fixed-rate along with outstanding customer service. Tomorrow Energy was announced as the winner of the Leadership and Integrity Award at the Energy Marketing Conference in September 2019 and named as one of Houston Business Journal’s 2019 Best Places to Work.  Tomorrow Energy is committed to giving back to the community by working with the Arbor Day Foundation, a nonprofit membership organization dedicated to planting trees. For every calendar quarter a customer is with us, Tomorrow Energy will plant a tree on their behalf. Support renewable energy and lock in your fixed-rate today!",https://api.tomorrowenergy.com/api/document/termsandconditions/electric/en/7735/20191205_Texas_TOS_Final.pdf/,FALSE,,https://api.tomorrowenergy.com/api/document/efacts/electric/en/7735/Electricity-Facts-Label.pdf/,https://tomorrowenergy.com/rates/powertochoose,,(888) 682-8082,FALSE,FALSE,English,
23639,AEP TEXAS CENTRAL COMPANY,FRONTIER UTILITIES,Eco Green 12,0.111,0.102,0.098,,FALSE,FALSE,1,Fixed,100,12,150,https://www.frontierutilities.com/,"Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.",http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS,FALSE,,http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=ECOG12&tdspcode=AEP_CENT,https://portal.frontierutilities.com/Webenrollment/PartnerOffers.aspx?Zip_Code=77414&PartnerName=PTCEG12,,(877) 261-1024,TRUE,FALSE,English,1
23691,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,You Got This 36,0.117,0.103,0.096,,FALSE,FALSE,1,Fixed,15,36,135,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 36 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1311_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-36-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,English,2
23722,AEP TEXAS CENTRAL COMPANY,CONSTELLATION NEWENERGY INC,10 Month Usage Bill Credit,0.138,0.094,0.099,Constellation will automatically apply a $35 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh. An additional $15 bill credit will be applied when usage reaches 2000 kWh ,FALSE,FALSE,1,Fixed,16,10,50,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html ,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01WK3,FALSE,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01XDV,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html,,(855) 797-8465,FALSE,TRUE,English,3
23743,AEP TEXAS CENTRAL COMPANY,RELIANT,Reliant Power On 14 Plan,0.123,0.109,0.102,,FALSE,FALSE,1,Fixed,10,14,150,www.reliant.com,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/files/0901751881a30018.pdf,FALSE,,http://www.reliant.com/files/090175188253a4aa.pdf,http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=wf3713&sid=A3P_1562314131,,(855) 350-8650,TRUE,FALSE,English,4
23665,AEP TEXAS CENTRAL COMPANY,RELIANT,Reliant Power On 12 Plan,0.127,0.113,0.106,,FALSE,FALSE,1,Fixed,10,12,150,www.reliant.com,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/files/0901751881a30018.pdf,FALSE,,http://www.reliant.com/files/0901751882275bb7.pdf,http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=wf3713&sid=A3P_ERCOT_2010JulPTCOffers,,(855) 350-8650,TRUE,FALSE,English,4
23753,AEP TEXAS CENTRAL COMPANY,RELIANT,Reliant Power On 24 Plan,0.126,0.112,0.105,,FALSE,FALSE,1,Fixed,10,24,295,www.reliant.com,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/files/0901751881a30018.pdf,FALSE,,http://www.reliant.com/files/090175188253a4ab.pdf,http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=wf3713&sid=A3P_1562314131,,(855) 350-8650,TRUE,FALSE,English,4
23763,AEP TEXAS CENTRAL COMPANY,SOUTHERN FEDERAL POWER LLC,SoFed Better Rate - 12,0.117,0.103,0.096,,FALSE,FALSE,1,Fixed,5,12,249,https://southernfederal.com,,https://bit.ly/2PKZl6o,FALSE,,https://bit.ly/35JE8k4,https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20optimal%20Use%2020200303,,(844) 644-0474,TRUE,FALSE,English,
23773,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Live Brighter 13,0.118,0.104,0.097,,FALSE,FALSE,1,Fixed,15,13,135,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 13 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX3646_ENG_20200505.PDF,https://www.directenergy.com/texas/electricity-plans/live-brighter-13-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,English,3
23783,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Live Brighter 14,0.117,0.103,0.096,,FALSE,FALSE,1,Fixed,15,14,135,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 14 months! Monthly base charge $4.95. For new customers only.<br />,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX3647_ENG_20200505.PDF,https://www.directenergy.com/texas/electricity-plans/live-brighter-14-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,English,3
23793,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Live Brighter 25,0.119,0.105,0.098,,FALSE,FALSE,1,Fixed,15,25,135,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 25 months! Monthly base charge $4.95. For new customers only.<br />,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX3648_ENG_20200505.PDF,https://www.directenergy.com/texas/electricity-plans/live-brighter-25-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,English,3
23803,AEP TEXAS CENTRAL COMPANY,CPL RETAIL ENERGY,Price Protection Plan 26,0.117,0.103,0.096,,FALSE,FALSE,1,Fixed,15,26,135,https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc,This plan secures a low fixed rate for the term of the plan. Enroll now to avoid fluctuating rates. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_2020303.pdf,FALSE,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX1372_ENG_20200505.PDF,https://www.cplretailenergy.com/texas/electricity-plans/price-protection-26-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc,,(844) 664-2838,TRUE,FALSE,English,4
23811,AEP TEXAS CENTRAL COMPANY,SUMMER ENERGY LLC,13 Month Texas Summer Savings Product,0.123,0.109,0.102,,FALSE,FALSE,1,Fixed,11,13,200,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,http://ttps://www.summerenergy.com/PDF/TOS.pdf,FALSE,,https://www.summerenergy.com/PDF/UBEFL13MPTCSUMRES4ALLAEPC051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCAEPC2019,,(888) 594-9299,TRUE,FALSE,English,4
23816,AEP TEXAS CENTRAL COMPANY,SUMMER ENERGY LLC,25 Month Texas Summer Savings Product,0.124,0.11,0.103,,FALSE,FALSE,1,Fixed,11,25,200,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,FALSE,,https://www.summerenergy.com/PDF/UBEFL25MPTCSUMRES4ALLAEPC051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCAEPC2019,,(888) 594-9299,TRUE,FALSE,English,4
23853,AEP TEXAS CENTRAL COMPANY,SUMMER ENERGY LLC,6 Months PTC Texas Summer Savings Product,0.133,0.119,0.112,,FALSE,FALSE,1,Fixed,11,6,100,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,FALSE,,https://www.summerenergy.com/PDF/UBEFL6MPTCSUMRES4ALLAEPC051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCAEPC2019,,(888) 594-9299,TRUE,FALSE,English,4
23869,AEP TEXAS CENTRAL COMPANY,SOUTHERN FEDERAL POWER LLC,Variable Advantage: Month-to-Month,0.112,0.098,0.091,,FALSE,FALSE,0,Variable,6,0,0,https://southernfederal.com,"Except for rate changes allowed by law, the energy charges displayed will be applied to your first month's bill period and may change on a monthly bill basis at the sole discretion of Southern Federal. To see our historical variable rates, please visit: www.southernfederal.com/VariableProducts",https://bit.ly/2PKZl6o,FALSE,,https://bit.ly/2yQsAPI,https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20optimal%20Use%2020200303,,(844) 644-0474,TRUE,FALSE,English,
23852,AEP TEXAS NORTH COMPANY,SUMMER ENERGY LLC,6 Months PTC Texas Summer Savings Product,0.133,0.118,0.11,,FALSE,FALSE,1,Fixed,11,6,100,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCAEPN2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,FALSE,,https://www.summerenergy.com/PDF/UBEFL6MPTCSUMRES4ALLAEPN051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCAEPN2019,,(888) 594-9299,TRUE,FALSE,English,4
